coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-118.338,34.1787",Fri Jul 24 17:58:54 +0000 2020,covid19 bluray dvd screening driveintheater,,https://www.instagram.com/p/CDCLho-n7tN/?igshid=ztn6qirmfy14,7,1286722539708911621,,,,en,"Burbank, CA",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Life before #covid19 was like...&amp; then, (swipe left) 🤯🤬‘Hanukkah’ is now available on #bluray &amp; #dvd &amp; you might even still catch a #screening at the @UrbanDrivein in Austin, TX!!! Check the #driveintheater for… https://t.co/UiOq7VMtpe",https://twitter.com/VictoriaDeMare/status/1286722539708911621,Mon Jan 24 21:23:53 +0000 2011,VictoriaDeMare,false,"@warnermusic Film/TV CatalogArtist & Songwriter(@ASCAP), Doll/ActionFigure & 2 ComicBooks-“BattyBoop"", 145+Film/TV credits, Award-Winning Songwriter & Actress🌟",18730,8406,5595,113,Hollywoodland,Victoria De Mare,VictoriaDeMare,11781,,http://www.victoriademare.com,false
"-4.85391207,55.99321984",Fri Jul 24 18:09:05 +0000 2020,,,http://clarasclothing.co.uk https://www.instagram.com/p/CDCMsO4pKtG/?igshid=ovbetnlkyjj8,0,1286725101900242949,,,,en,"Cove, Scotland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you so much claras_clothing_ for my beautiful drink and hand sanitizer bottles, absolutely love them and for the postcard quote ❤️❤️🙏❤️ check out there website https://t.co/rnkh21aFv3 for more wonderful items… https://t.co/FeExftgpBF",https://twitter.com/ArgyllSeaGlass/status/1286725101900242949,Sun Jul 20 11:22:35 +0000 2014,ArgyllSeaGlass,false,Handmade sea glass jewellery & #LochLong #Argyll in pictures. #SBS (4/5/20) #WOW (4/12/19) #CreativeBizHour #SmartSocial #KingOf #BrightPig winner  Mike & Marie,224361,17702,13023,435,West Coast of Scotland,#ArgyllSeaGlass 🏴󠁧󠁢󠁳󠁣󠁴󠁿,ArgyllSeaGlass,243093,,http://www.argyllseaglass.co.uk,false
"-80.7197,32.184",Fri Jul 24 18:31:51 +0000 2020,,,https://www.instagram.com/p/CDCPS9vh6Hz/?igshid=17u4yd7hcd5a,0,1286730833882165248,,,,en,"Hilton Head Island, SC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Magazines! This year I decided that I was not going read a book at the beach (social distancing of course). I have been reading lots of books during quarantine and on top of being in two book clubs I was ready to… https://t.co/3BxF4Ii2VJ,https://twitter.com/CorineSandifer/status/1286730833882165248,Mon Nov 21 03:17:36 +0000 2011,CorineSandifer,false,Business/Life Coach. Podcaster. blogger. currently loving bibimbap. mom to 2. wife. #allthingsgoodandwise.com,1028,415,276,56,"Nashville, TN",Corine Sandifer,CorineSandifer,3116,,http://corinesandifer.com/podcast/,false
"3.39583,6.45306",Fri Jul 24 18:10:28 +0000 2020,music goodmusic corona kobe moneyteam repost download supportsmallbusiness buy apple loveyourself,,https://www.instagram.com/p/B9naEMsB1AQ/?igshid=nt2ho6cy4lrs,1,1286725452132954112,,,,en,"Lagos, Nigeria",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Artiste name : C.dorphine @its_cdorphine
Song title : Expenditure
Dancers : incrediblenoble
@ind_manager_ 
#music #goodmusic #corona #kobe #moneyteam #repost #download #supportsmallbusiness #buy #apple #loveyourself… https://t.co/oYyLK8Y3Pe",https://twitter.com/its_cdorphine/status/1286725452132954112,Wed Jun 04 17:40:22 +0000 2014,its_cdorphine,false,"Singer, Songwriter. Recording&performing artiste
Email: koredesaheed2@gmail.com, for booking & enquiries call 08092515401",608,172,592,2,Lagos Nigeria,its_Cdorphine,its_cdorphine,1832,,http://www.naijaloaded.com.ng/download-mp3/c-dorphine-expenditure,false
"-83.83368731,40.76601403",Fri Jul 24 18:13:19 +0000 2020,,,https://www.instagram.com/p/CDCNLZgFfst/?igshid=euimwtfeo3cy,1,1286726167953891328,,,,en,"Ada, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It’s summer in Ada, Ohio. At Ohio Northern University, the lawns are green, trees are flourishing, sunbeams glance off the bronze head of Henry S. Lehr. Things on campus are a little different because of COVID, but… https://t.co/xeY5Nn260Y",https://twitter.com/ONUArtandDesign/status/1286726167953891328,Sat May 30 19:01:33 +0000 2009,ONUArtandDesign,false,"Ohio Northern University Art & Design, one of the top creative programs in the country (Creative Colleges Guide), offers BA & BFA degrees in three majors.",26957,3323,909,58,"Ada, Ohio",Ohio Northern Art & Design,ONUArtandDesign,8279,,https://www.facebook.com/ONUArtandDesign/,false
"-71.95055556,41.03833333",Fri Jul 24 18:33:21 +0000 2020,,,https://www.instagram.com/p/CDCPeJBn3Jn/?igshid=1223ym71x2xpo,0,1286731211465990144,,,,en,"Montauk, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Life update: we are getting rid of our apartment in Brooklyn and planning to travel for the next year 😎 Pretty exciting and scary at the same time. But considering that it’s pandemic and NYC lifestyle is canceled… https://t.co/LzKJTuPfta,https://twitter.com/Allbuenothings/status/1286731211465990144,Wed Oct 30 17:27:48 +0000 2013,Allbuenothings,false,Blog https://t.co/R9dtfebBUB  Fashion and Lifestyle Blog,304,410,427,16,,All bueno things,Allbuenothings,3016,,http://www.allbuenothings.com,false
"-115.1749319,36.11686777",Fri Jul 24 18:07:38 +0000 2020,covid19 tgif friyay poolside friday caesarspalace lasvegas vegaslocals,,https://www.instagram.com/p/CDCMhyXnbj5/?igshid=xcs29jgmozox,0,1286724740502216704,,,,en,"Paradise, NV",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Here today if you need me! 💦👙🎉
FYI....If you don't have a daybed or a cabana it's a SIX HOUR wait to get in here today!? #covid19 😢
.
.
#tgif #friyay #poolside #friday #caesarspalace #lasvegas #vegaslocals @ Caesars… https://t.co/2pGzY5JcaL",https://twitter.com/mcrltr/status/1286724740502216704,Sun Feb 15 13:37:15 +0000 2009,mcrltr,false,"#Realtor performing daily in #lasvegas! 1,250 homes personally sold & counting! Quoted in #NYTimes best-seller SHIFT! MAPS Coach since '06! See you at the Palm!",2058,2450,3810,107,We Sell Las Vegas 702 480 4949,Michaelann Byerly,mcrltr,10244,,http://yourvegashometeam.com/online-reviews/,false
"-0.13161063,51.51347495",Fri Jul 24 18:46:11 +0000 2020,,,https://www.instagram.com/p/CDCQ8DupblE/?igshid=16edk62e7ouzg,4,1286734438861344774,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GIG ANNOUNCEMENT!⠀
A REAL GIG ANNOUNCEMENT!!⠀
A REAL GIG WITH AN AUDIENCE ANNOUNCEMENT!!!⠀
⠀
So delighted to tell you all that my corona-come-back-gig will be at Ronnie Scott’s on Aug 6th celebrating the music of my… https://t.co/YcjAhbQaZD",https://twitter.com/EmmaSmith_Music/status/1286734438861344774,Wed Aug 23 10:32:15 +0000 2017,EmmaSmith_Music,false,"Singer of old songs, writer of new songs, chatter on BBC Radio 3, 1/2 of Smith&Safir, 1/3rd of The Puppini Sisters, singer with Ronnie Scott’s Allstars.",309,414,90,3,,Emma Smith,EmmaSmith_Music,268,,https://youtu.be/8Lmjq0OKh3Y,false
"-3.18057749,51.4816902",Fri Jul 24 18:00:17 +0000 2020,cardiff,,https://www.instagram.com/p/CDCLr4CBRXJ/?igshid=i11rpwtumlhw,0,1286722889371222018,,,,en,"Cardiff, Wales",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Maybe one good thing to come out of COVID-19 is seeing this area pedestrianised 😍 #cardiff @ Cardiff Castle / Castell Caerdydd https://t.co/fO7Bi7LGht,https://twitter.com/oliviaellen97/status/1286722889371222018,Thu Dec 08 21:11:10 +0000 2011,oliviaellen97,false,"Feminist, theatre lover, journalism grad, cat lady 💘",21926,445,878,33,"Cardiff, Wales",Olivia Ellen,oliviaellen97,10908,,,false
"-3.19989706,51.51202355",Fri Jul 24 18:39:59 +0000 2020,,,https://www.instagram.com/p/CDCQOmAgshAypncUcFJWaqqmdhGZLMMvn5jKDc0/?igshid=1mss7nx4e0453,0,1286732878613630976,,,,en,"Cardiff, Wales",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Lockdown corkers 💈 @ Lazarou Brothers Birchgrove https://t.co/7hsFtgF91n,https://twitter.com/baraskos/status/1286732878613630976,Sat May 25 10:17:59 +0000 2013,baraskos,false,#awardwinningbarber,464,227,231,4,cardiff,baz srh/srb/mbc,baraskos,1132,,,false
"21.008333,52.232222",Fri Jul 24 18:09:11 +0000 2020,aljazeera Coronavirus,,https://tinyurl.com/y3f6nyfh,0,1286725127959453696,,,,en,"Warsaw, Poland",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot 3 for iΟS</a>",#aljazeera #Coronavirus cases in India near 1.3 million: Live updates https://t.co/ia5437M20Z,https://twitter.com/pidybi/status/1286725127959453696,Sat Mar 30 17:25:49 +0000 2013,pidybi,false,🙉🙈🙊,60,510,423,273,"Warszawa, Polska",𝔓𝔦𝔬𝔱𝔯 𝔇𝔶𝔟𝔦𝔢𝔠,pidybi,567983,,https://revolut.com/referral/piotr9jr,false
"-117.566,33.8753",Fri Jul 24 18:44:49 +0000 2020,christmas christmasseason puppy Ilovedogs,,https://www.instagram.com/p/CDCQx0tDhPV/?igshid=1badnafuwln52,0,1286734094307602433,,,,en,"Corona, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Several years ago, at a friends petting her pup!...

#christmas #christmasseason
#puppy
#Ilovedogs 😆 @ Corona, California https://t.co/NhiPYXdoub",https://twitter.com/JosieKat26/status/1286734094307602433,Sun Nov 29 01:08:42 +0000 2015,JosieKat26,false,"Hi I'm J.Kaithalina:C me sing🎶 & dance, twirl2Reggaeton& sing Justin Bieber songs in YT. & c my FB pic by DevPatel & slumdog millionaire actors premiere!...",1416,229,428,5,"SF- Southern California, USA",Jocy Kaithalina 🎶 Katalina xoxo ¥,JosieKat26,1007,,http://youtube.com/Kaithalina,false
"-0.07939436,51.47496745",Fri Jul 24 18:10:20 +0000 2020,,,https://www.instagram.com/p/CDCM1junhiB/?igshid=p1siiol2esmr,0,1286725419585110018,,,,en,"Camberwell, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Two more small postcard size canvases: lockdown Rosebuds. Acrylic on canvas. Feels good to be painting with real paint again. haven’t done it for a while. :) 

DM me if you would like to own one of these sweet little… https://t.co/mzqTIH5SsW",https://twitter.com/Signaturekd/status/1286725419585110018,Tue May 11 17:53:53 +0000 2010,Signaturekd,false,"Painter, illustration, Digital painting;",1670,453,901,16,South London,Kevin dolan,Signaturekd,2858,,http://kevindolan62.net,false
"-123.14892,49.2678",Fri Jul 24 18:36:28 +0000 2020,,,https://www.instagram.com/p/CDCP06KnQKR/?igshid=1d9hohg6395aj,0,1286731993665822722,,,,en,"Vancouver, British Columbia",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Maenam, A Fresh Approach To Thai Cooking represents my journey over the last 10 years as a cook. I made the decision to delay the release due to covid-19 but now it is FINALLY here! Available in stores or online on… https://t.co/RZrV8ixdGa",https://twitter.com/chefangusan/status/1286731993665822722,Sun Feb 24 22:09:40 +0000 2013,chefangusan,false,,593,563,143,25,,Angus An,chefangusan,1864,,,false
"-115.28647176,36.16787224",Fri Jul 24 18:38:45 +0000 2020,phase1 socialdistancing 6ftapart newrules publicserviveanouncement,,https://www.instagram.com/p/CDCQFmenPYa/?igshid=1l3izpjtb99au,0,1286732571133595649,,,,en,"Las Vegas, NV",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Absolutely no dancing permitted until we are out of #phase1!
Shoulder Shrugs and head nods are accepted! Thank you #socialdistancing #6ftapart #newrules #publicserviveanouncement @ Cork &amp; Thorn https://t.co/cDlG61A2ni",https://twitter.com/tonyalex115/status/1286732571133595649,Thu May 30 03:37:36 +0000 2013,tonyalex115,false,bartender @surrendervegas and @slsvegas and also known as DJ ToneArmz,1173,821,1953,35,las vegas,IamToneArmz,tonyalex115,8518,,,false
"76.78243787,30.71959945",Fri Jul 24 18:11:15 +0000 2020,icecream love chandigarhfoodblogger chandigarhfoodies foodstagram kapooricecream mohali panchkulafoodies chandigarhdiaries yummy chocolate,,https://www.instagram.com/p/CDCM7-zDnnd/?igshid=11h3081659398,0,1286725647134588930,,,,en,"Chandigarh, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Eating Ice Cream will spread Happiness not COVID19 #icecream #love #chandigarhfoodblogger #chandigarhfoodies #foodstagram #kapooricecream #mohali✌️ #panchkulafoodies #chandigarhdiaries #yummy #chocolate… https://t.co/IH3pgM4e29,https://twitter.com/Shubhkapoor19/status/1286725647134588930,Wed Dec 25 07:08:51 +0000 2019,Shubhkapoor19,false,"An Ice Cream Manufacturing, Wholesaler.
Locally Owned and Operated by the Second Generation Chandigarhian Since 1968.",8,1,40,0,"Chandigarh, India",Kapoor Ice Cream Company,Shubhkapoor19,49,,,false
"-122.057727,36.955605",Fri Jul 24 18:17:35 +0000 2020,GENERALPHLINT TheGENERALPHLINTshow,,https://www.instagram.com/p/CDCNql9jGQe/?igshid=17bb5i7k9qcmh,0,1286727244136828931,,,,en,"Santa Cruz, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The GENERAL! No need to Get ready when you're already Ready, SALUTE! 
Where the Social Distancing Party at? 

#GENERALPHLINT 
#TheGENERALPHLINTshow @ Westside https://t.co/FcrlsE44UR",https://twitter.com/generalphlint/status/1286727244136828931,Wed Mar 18 04:45:49 +0000 2009,generalphlint,false,SALUTE! ANOTHA NIGHT IN SANTA CRUZ on https://t.co/oZbqseBx4c…,15156,5362,5279,70,"Santa Cruz, CA",GENERAL PHLINT,generalphlint,44974,,https://www.youtube.com/thegeneralphlintshow,false
"-0.7594,52.0406",Fri Jul 24 18:45:41 +0000 2020,,,https://www.instagram.com/p/CDCQ4ZHnNkJ/?igshid=rih3ahi6utmo,0,1286734312633769984,,,,en,"Milton Keynes, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's Friday's Fab! 
We are going to wear those T-shorts proudly with fonds memories of bonding via HIIT WORKOUT with @thebodycoach during lockdown. 

While we all were struggling somehow to accept the situation, the… https://t.co/XSrL1q8pEh",https://twitter.com/AgnesPhysio/status/1286734312633769984,Wed Jun 10 19:42:28 +0000 2015,AgnesPhysio,false,Private physiotherapy services,91,65,99,6,"Milton Keynes, England",Agnieszka Kubalica,AgnesPhysio,369,,http://www.neurophysiodirect.uk,false
"4.8982,52.3769",Fri Jul 24 18:30:59 +0000 2020,,,https://www.instagram.com/p/CDCPMvapuk-zy-wfqHnLG-Qr7l4Cw8SCzUDfC80/?igshid=5yhivmkvsrw1,0,1286730613941325835,,,,en,"Amsterdam, The Netherlands",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","During Covid I have had the incredible fortune of designing an entire world expo pavilion with team members in UAE, Netherlands, South Africa, Australia and other locales - since March we… https://t.co/62lOketn3Z",https://twitter.com/cottam/status/1286730613941325835,Wed Oct 29 12:50:08 +0000 2008,cottam,false,"Tellarter, father, skipper, disaster medic, rescue diver, design teacher.
Mostly daily life photos and some complaining. For more fun please follow @tellart.",26,1074,335,57,Amsterdam,Matt Cottam,cottam,5725,,http://www.tellart.com,false
"-84.52697396,39.13790794",Fri Jul 24 17:56:05 +0000 2020,flowerphotography flower naturephotography nature naturelover orange cincinnati covid covid19 covid_19 covıd19 corona coronavirus blm blacklivesmatter,,https://www.instagram.com/p/CDCLM_MJDN0/?igshid=1xl6fee61so4i,0,1286721830561161217,,,,en,"Cincinnati, OH",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I missed seeing sunflowers.

#flowerphotography #flower #naturephotography #nature #naturelover #orange #cincinnati #covid #covid19 #covid_19 #covıd19 #corona #coronavirus #blm #blacklivesmatter @ Pen and Camera https://t.co/sVv01uLiog",https://twitter.com/PenAndCamera12/status/1286721830561161217,Sun Oct 06 21:12:21 +0000 2019,PenAndCamera12,false,"Freelance Photographer and Creative Writer
Est. October 2015
(513) 386-0692",163,24,158,0,"Cincinnati, OH",Pen & Camera,PenAndCamera12,195,,https://penandcamera.wixsite.com/penandcamera,false
"-98.49187289,33.96453292",Fri Jul 24 18:42:32 +0000 2020,,,https://www.instagram.com/p/CDCQhVdlYuEZ7Et61_ECKnVCMo0al5nj_I6H_o0/?igshid=1k3frbv0g2976,2,1286733523051839489,,,,en,"Wichita Falls, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Undoubtedly, the best part of COVID has been all of the unexpected time that we have been able to enjoy with Taylor being home from college. @ Fly Wichita Falls Regional Airport https://t.co/uglwp9pSlT",https://twitter.com/lancejbourgeois/status/1286733523051839489,Fri Jun 26 17:57:23 +0000 2009,lancejbourgeois,false,Christ-follower. Husband to Ellen. Father to Taylor and Anna Katherine. Pastor at @GraceChurchWF. — Sit Long. Talk Much. Laugh Hard.,5667,490,1305,3,"Wichita Falls, TX",Lance J. Bourgeois,lancejbourgeois,3342,,,false
"-90.070864,29.948479",Fri Jul 24 18:08:43 +0000 2020,,,http://ldh.la.gov/coronavirus/ https://www.instagram.com/p/CDCMpq5HLbZ/?igshid=mg29sxlf8sw5,0,1286725010997030912,,,,en,"New Orleans, LA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","https://t.co/90R9TekV26 @ New Orleans, Louisiana https://t.co/vmvsnk9rFg",https://twitter.com/DeniseJena/status/1286725010997030912,Mon Aug 29 01:59:28 +0000 2011,DeniseJena,false,"She/her. Actress. Writer. Proud member of @nolyecomedy. Boarding the inaugural @nocomfilmfest. If you feel generous, $denisemnola.",1675,999,1184,75,New Orleans,Outlaw Woman,DeniseJena,50200,,http://www.denisejena.com,false
"-80.1936,25.7751",Fri Jul 24 17:53:37 +0000 2020,lockdown covid sup paddleboarding miami portuguese exploremore adventuretime,,https://www.instagram.com/p/CDCK7DJg9fO/?igshid=zynktdin5r4b,95,1286721213088313344,,,,en,"Miami, FL",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","É sempre divertido explorar com minha namorada Flávia. 😘 Lockdown hasn’t been so bad with you. Thank you for everything.

frussi86 #lockdown #covid #sup #paddleboarding #miami #portuguese #exploremore #adventuretime… https://t.co/7ZAGnSoAuw",https://twitter.com/NeverJordinary/status/1286721213088313344,Thu Mar 19 04:46:52 +0000 2009,NeverJordinary,false,Never Run out of First Times,13202,427,7,1,"Miami, FL",Jordan,NeverJordinary,128,,http://www.neverjordinary.com,false
